,0
0,1.0
1,1.0
2,0.0
3,6.9445571881345245
4,7.139114376269047
5,1.0
6,22.96169281186547
7,16.0
8,3.9445571881345245
9,3.6945571881345263
10,2.9445571881345245
11,1.0
12,1.0
13,4.0
14,0.0
15,2.9445571881345245
16,3.9445571881345245
17,7.444557188134534
18,7.444557188134528
19,14.139114376269061
20,14.507057188134521
21,3.9445571881345245
22,2.9445571881345245
23,5.0
24,4.194557188134523
25,34.77419281186547
26,4.694557188134526
27,0.0
28,13.507057188134526
29,13.757057188134526
30,3.6945571881345263
31,9.0
32,4.694557188134526
33,4.194557188134523
34,8.389114376269045
35,7.139114376269047
36,4.0
37,6.444557188134534
38,6.9445571881345245
39,3.6945571881345263
40,11.0625
41,0.0
42,0.0
43,17.0
44,27.944557188134524
45,27.757057188134517
46,44.63911437626902
47,3.6945571881345263
48,1.0
49,2.9445571881345245
50,14.139114376269061
51,0.0
52,25.0
53,5.0
54,3.9445571881345245
55,4.0
56,0.0
57,0.0
58,6.444557188134534
59,7.3891143762690525
60,6.444557188134534
61,10.562500000000002
62,6.444557188134534
63,6.444557188134534
64,13.889114376269063
65,1.0
66,3.6945571881345263
67,7.694557188134526
68,4.694557188134526
69,0.0
70,5.194557188134523
71,0.0
72,3.9445571881345245
73,2.9445571881345245
74,12.694557188134526
75,0.0
76,10.562500000000002
77,5.0
78,4.694557188134526
79,4.0
80,16.88911437626905
81,0.0
82,4.0
83,7.444557188134528
84,0.0
85,14.0625
86,4.694557188134526
87,0.0
88,3.9445571881345245
89,4.694557188134526
90,1.0
91,3.6945571881345263
92,11.194557188134537
93,10.639114376269056
94,2.0
95,0.0
96,3.9445571881345245
97,4.0
98,29.639114376269063
99,7.694557188134526
